Timestamp	Did you participate in part I?	Face 1	Face 2	Face 3	Face 4	Face 5	Face 6	Face 7	Face 8	Face 9	Face 10	Person that exists
1/24/2021 11:48:38	No	Lynn	Jack	Caitlyn	Michael	Robert	Michelle	Richard	James	Susan	Margaret	
1/24/2021 11:48:44	No	Sarah	Michael	Brittany	Doug	Patrick	Michelle	Gordon	Eric	Susan	Margaret	Jonas
1/24/2021 11:49:26	Yes	Jennifer	David	Jessica	Rick	Robert	Hannah	Jason	Seth	Harriet	Monica	Jed
1/24/2021 11:51:33	No	Carrie	Enrique	Mary	Michael	John	Michelle	Richard	Marcus	Gillian	Marianne	
1/24/2021 11:51:44	No	Carrie	David	Linda	Rick	Ilgar	Mindy	Gordon	Marcus	Gillian	Margaret	Brad 
1/24/2021 11:52:30	Yes	Carrie	Enrique	Brittany	Doug	Robert	Michelle	Richard	James	Harriet	Margaret	Derek
1/24/2021 11:54:58	Yes	Sarah	Enrique	Jessica	Michael	John	Hannah	Peter	Marcus	Susan	Margaret	Chris
1/24/2021 11:55:18	No	Carrie	David	Brittany	Michael	Patrick	Mindy	Jason	James	Susan	Marianne	Carl
1/24/2021 11:56:31	No	Carrie	David	Caitlyn	Rick	John	Michelle	Peter	Marcus	Susan	Marianne	Andrew
1/24/2021 11:59:01	No	Sarah	Michael	Jessica	Doug	Robert	Michelle	Gordon	Jim	Claire	Margaret	
1/24/2021 11:59:25	No	Evelyn	David	Linda	Michael	Robert	Michelle	Peter	James	Susan	Hayley	Shawn
1/24/2021 12:00:33	Yes	Lynn	David	Caitlyn	Doug	Ilgar	Mindy	Jason	Marcus	Harriet	Marianne	Eddie 
1/24/2021 12:01:07	No	Evelyn	Enrique	Jessica	Michael	Ilgar	Michelle	Peter	James	Susan	Marianne	Matt
1/24/2021 12:02:26	Yes	Sarah	Michael	Caitlyn	Doug	Robert	Michelle	Gordon	Seth	Harriet	Megan	Jeff
1/24/2021 12:03:32	No	Sarah	David	Brittany	Michael	Robert	Mindy	Peter	Marcus	Gillian	Margaret	Andrew
1/24/2021 12:04:47	No	Evelyn	Michael	Jessica	Doug	Ilgar	Michelle	Gordon	James	Susan	Margaret	
1/24/2021 12:05:06	No	Jennifer	David	Brittany	Michael	Ilgar	Mindy	Gordon	Eric	Susan	Monica	James
1/24/2021 12:06:46	No	Jennifer	David	Brittany	Doug	Robert	Michelle	Richard	Seth	Susan	Margaret	James
1/24/2021 12:09:24	No	Jennifer	Michael	Jessica	Michael	John	Mindy	Peter	Seth	Susan	Margaret	
1/24/2021 12:09:45	No	Evelyn	Michael	Jessica	Doug	Patrick	Michelle	Gordon	Eric	Susan	Marianne	Kyle
1/24/2021 12:10:32	Yes	Carrie	Michael	Brittany	Michael	Ilgar	Sandy	Joey	Eric	Gillian	Marianne	Seth
1/24/2021 12:13:43	Yes	Sarah	Michael	Brittany	Doug	Patrick	Hannah	Peter	Eric	Susan	Marianne	Earl
1/24/2021 12:15:20	No	Jennifer	David	Caitlyn	Rick	Patrick	Mindy	Peter	James	Claire	Monica	Boško 
1/24/2021 12:16:33	No	Lynn	Jack	Brittany	Michael	Patrick	Mindy	Peter	Marcus	Susan	Margaret	 Jason
1/24/2021 12:16:39	No	Sarah	Jack	Jessica	Reiner	Patrick	Michelle	Jason	Marcus	Harriet	Marianne	You?
1/24/2021 12:18:00	No	Jennifer	David	Caitlyn	Michael	Robert	Michelle	Gordon	Eric	Gillian	Marianne	🔥🔥
1/24/2021 12:18:20	No	Sarah	David	Linda	Doug	Patrick	Mindy	Peter	Eric	Harriet	Margaret	Trevor
1/24/2021 12:18:46	No	Evelyn	David	Brittany	Rick	Patrick	Mindy	Gordon	Marcus	Harriet	Marianne	
1/24/2021 12:19:30	No	Jennifer	Keith	Mary	Michael	Patrick	Mindy	Richard	Marcus	Susan	Margaret	Felix
1/24/2021 12:19:39	No	Sarah	David	Brittany	Doug	Patrick	Michelle	Peter	Seth	Susan	Monica	Steve
1/24/2021 12:19:59	No	Carrie	Enrique	Brittany	Doug	Robert	Hannah	Richard	Seth	Susan	Marianne	Joshua
1/24/2021 12:20:25	No	Sarah	David	Brittany	Michael	Patrick	Michelle	Peter	Marcus	Gillian	Marianne	Scott 
1/24/2021 12:20:31	No	Sarah	Michael	Linda	Rick	Robert	Michelle	Gordon	Seth	Gillian	Margaret	Joseph
1/24/2021 12:21:21	Yes	Sarah	David	Brittany	Rick	Robert	Helen	Gordon	Seth	Gillian	Margaret	Tom
1/24/2021 12:22:47	No	Evelyn	David	Brittany	Rick	Robert	Helen	Richard	Eric	Gillian	Monica	
1/24/2021 12:23:24	No	Sarah	David	Mary	Doug	Robert	Helen	Jason	Marcus	Susan	Margaret	
1/24/2021 12:25:59	Yes	Evelyn	Enrique	Caitlyn	Rick	Patrick	Michelle	Gordon	Marcus	Gillian	Margaret	Chad
1/24/2021 12:27:03	No	Sarah	David	Mary	Doug	Patrick	Michelle	Jason	Eric	Harriet	Margaret	Oh hi Mark!
1/24/2021 12:28:18	No	Lynn	David	Jessica	Michael	John	Hannah	Gordon	Seth	Susan	Marianne	Jack
1/24/2021 12:30:52	No	Evelyn	David	Jessica	Rick	Robert	Helen	Gordon	Eric	Susan	Margaret	
1/24/2021 12:31:40	No	Jennifer	David	Brittany	Michael	Robert	Helen	Peter	Marcus	Susan	Margaret	
1/24/2021 12:32:59	Yes	Sarah	Michael	Jessica	Doug	Bob	Michelle	Richard	Jim	Susan	Margaret	Michael
1/24/2021 12:33:24	No	Sarah	Michael	Jessica	Doug	Robert	Michelle	Joey	James	Susan	Margaret	Andy
1/24/2021 12:34:18	Yes	Evelyn	David	Jessica	Doug	Robert	Sandy	Peter	Eric	Gillian	Margaret	John
1/24/2021 12:34:25	No	Carrie	Michael	Brittany	Rick	Robert	Hannah	Richard	Eric	Susan	Margaret	
1/24/2021 12:40:09	No	Sarah	Keith	Brittany	Michael	Ilgar	Helen	Richard	Marcus	Harriet	Margaret	Pewdiepie
1/24/2021 12:40:18	No	Lynn	Enrique	Brittany	Doug	Ilgar	Michelle	Jason	Seth	Claire	Margaret	Dave
1/24/2021 12:40:59	No	Sarah	Enrique	Linda	Doug	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Jack
1/24/2021 12:41:40	Yes	Carrie	David	Jessica	Michael	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Claude
1/24/2021 12:42:19	No	Evelyn	Michael	Brittany	Michael	Robert	Michelle	Gordon	Marcus	Harriet	Margaret	
1/24/2021 12:42:22	No	Sarah	David	Mary	Michael	John	Helen	Peter	Marcus	Susan	Marianne	Alexander
1/24/2021 12:42:36	No	Sarah	David	Jessica	Doug	Robert	Michelle	Gordon	Eric	Claire	Marianne	Andrew
1/24/2021 12:43:22	Yes	Sarah	Michael	Brittany	Doug	Ilgar	Michelle	Jason	Eric	Susan	Marianne	Lucas
1/24/2021 12:45:10	Yes	Sarah	Michael	Jessica	Doug	Patrick	Michelle	Gordon	James	Gillian	Margaret	Jamie
1/24/2021 12:45:55	No	Sarah	Enrique	Linda	Rick	Robert	Hannah	Richard	Marcus	Claire	Marianne	Thomas
1/24/2021 12:45:59	No	Carrie	Michael	Brittany	Rick	John	Michelle	Gordon	Marcus	Susan	Marianne	Dylan
1/24/2021 12:46:01	No	Carrie	Jack	Brittany	Doug	Patrick	Michelle	Peter	Seth	Susan	Megan	dan 
1/24/2021 12:47:32	No	Evelyn	Enrique	Brittany	Michael	Ilgar	Michelle	Jason	Marcus	Gillian	Margaret	Alberto
1/24/2021 12:47:49	Yes	Evelyn	Michael	Brittany	Doug	Robert	Hannah	Joey	Seth	Susan	Margaret	Chad
1/24/2021 12:48:15	No	Sarah	David	Jessica	Doug	Robert	Michelle	Peter	Seth	Susan	Margaret	Jason
1/24/2021 12:48:25	Yes	Sarah	David	Caitlyn	Reiner	John	Hannah	Gordon	Marcus	Susan	Megan	Alex
1/24/2021 12:49:55	No	Jennifer	David	Brittany	Michael	John	Michelle	Peter	Marcus	Harriet	Margaret	James
1/24/2021 12:50:55	Yes	Sarah	Michael	Caitlyn	Rick	Patrick	Helen	Gordon	Marcus	Harriet	Marianne	Dylan 
1/24/2021 12:55:24	No	Jennifer	Michael	Jessica	Rick	Robert	Michelle	Peter	Marcus	Susan	Marianne	Bob
1/24/2021 12:55:33	No	Lynn	David	Caitlyn	Rick	Robert	Michelle	Richard	Eric	Susan	Margaret	Brad
1/24/2021 12:57:28	Yes	Evelyn	David	Caitlyn	Doug	John	Sandy	Peter	James	Harriet	Margaret	Vincent
1/24/2021 12:59:42	No	Carrie	David	Brittany	Doug	Patrick	Hannah	Richard	Seth	Susan	Hayley	Mick
1/24/2021 12:59:51	No	Evelyn	David	Brittany	Michael	Patrick	Michelle	Jason	James	Gillian	Margaret	Dylan 
1/24/2021 13:00:25	Yes	Evelyn	Michael	Linda	Michael	Patrick	Hannah	Peter	Marcus	Susan	Margaret	Edward
1/24/2021 13:00:55	No	Jennifer	Enrique	Linda	Doug	Ilgar	Michelle	Gordon	Marcus	Gillian	Margaret	steven
1/24/2021 13:05:50	No	Sarah	Enrique	Brittany	Michael	John	Sandy	Richard	James	Harriet	Marianne	Connor
1/24/2021 13:06:05	No	Sarah	David	Jessica	Michael	Robert	Mindy	Gordon	James	Gillian	Marianne	Brendan 
1/24/2021 13:08:02	Yes	Carrie	Enrique	Caitlyn	Michael	Robert	Michelle	Peter	Eric	Susan	Monica	Simon
1/24/2021 13:11:02	No	Sarah	Enrique	Brittany	Doug	John	Mindy	Richard	James	Susan	Marianne	Lachlan
1/24/2021 13:11:06	No	Carrie	David	Linda	Doug	Robert	Helen	Peter	Marcus	Gillian	Margaret	
1/24/2021 13:11:07	No	Evelyn	David	Caitlyn	Michael	Robert	Michelle	Peter	James	Susan	Margaret	Harry
1/24/2021 13:11:38	No	Lynn	Enrique	Brittany	Doug	Patrick	Michelle	Richard	Eric	Claire	Margaret	
1/24/2021 13:12:14	No	Sarah	David	Jessica	Doug	Ilgar	Michelle	Gordon	Eric	Susan	Marianne	Dylan
1/24/2021 13:12:55	No	Carrie	Enrique	Caitlyn	Doug	Patrick	Michelle	Richard	Marcus	Claire	Marianne	James
1/24/2021 13:14:25	Yes	Carrie	David	Brittany	Doug	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Jared
1/24/2021 13:15:59	No	Sarah	Michael	Brittany	Doug	Patrick	Michelle	Gordon	Marcus	Susan	Margaret	Jackson
1/24/2021 13:16:42	Yes	Evelyn	Enrique	Linda	Doug	Robert	Michelle	Peter	Marcus	Harriet	Megan	Robert
1/24/2021 13:16:49	No	Sarah	David	Caitlyn	Rick	John	Helen	Peter	James	Susan	Margaret	Asher
1/24/2021 13:16:55	Yes	Sarah	David	Brittany	Michael	John	Helen	Richard	Eric	Gillian	Margaret	Alex
1/24/2021 13:17:01	No	Jennifer	Michael	Brittany	Rick	John	Michelle	Richard	Eric	Gillian	Marianne	Jamie
1/24/2021 13:18:54	No	Sarah	David	Caitlyn	Doug	John	Mindy	Peter	Eric	Harriet	Monica	Lars
1/24/2021 13:19:58	Yes	Carrie	David	Caitlyn	Michael	John	Helen	Gordon	Marcus	Harriet	Margaret	Chris
1/24/2021 13:20:52	Yes	Evelyn	Enrique	Jessica	Reiner	Patrick	Sandy	Peter	James	Harriet	Margaret	Johnny
1/24/2021 13:21:06	No	Evelyn	David	Brittany	Doug	Patrick	Helen	Gordon	Seth	Harriet	Monica	Rebecca
1/24/2021 13:23:14	No	Evelyn	David	Caitlyn	Michael	Robert	Mindy	Peter	James	Susan	Monica	Hadley
1/24/2021 13:23:32	Yes	Sarah	Keith	Jessica	Michael	John	Helen	Peter	Marcus	Gillian	Margaret	Tyler
1/24/2021 13:23:56	No	Jennifer	Michael	Caitlyn	Michael	Robert	Michelle	Richard	Marcus	Susan	Marianne	Chad
1/24/2021 13:24:41	No	Jennifer	Enrique	Brittany	Rick	Robert	Michelle	Gordon	Seth	Harriet	Margaret	Your mum
1/24/2021 13:27:21	No	Evelyn	David	Brittany	Doug	Patrick	Mindy	Gordon	Eric	Susan	Marianne	
1/24/2021 13:27:21	No	Sarah	David	Linda	Michael	John	Michelle	Richard	Seth	Susan	Margaret	Tom
1/24/2021 13:28:48	No	Sarah	Michael	Caitlyn	Doug	Robert	Michelle	Gordon	Marcus	Harriet	Margaret	
1/24/2021 13:30:24	No	Lynn	David	Jessica	Rick	Patrick	Mindy	Jason	James	Harriet	Margaret	
1/24/2021 13:31:26	No	Carrie	David	Brittany	Doug	Robert	Helen	Gordon	Marcus	Susan	Margaret	Michael
1/24/2021 13:31:45	No	Evelyn	David	Brittany	Michael	Patrick	Michelle	Peter	Marcus	Susan	Margaret	Evan
1/24/2021 13:31:51	No	Evelyn	Michael	Linda	Rick	Ilgar	Michelle	Peter	Eric	Harriet	Marianne	Donovan
1/24/2021 13:32:02	No	Evelyn	David	Caitlyn	Rick	John	Hannah	Richard	Marcus	Gillian	Marianne	Ethan
1/24/2021 13:32:18	No	Lynn	Michael	Brittany	Doug	John	Michelle	Joey	Eric	Gillian	Marianne	Jack
1/24/2021 13:32:38	Yes	Lynn	Michael	Mary	Doug	Patrick	Michelle	Joey	Eric	Susan	Margaret	
1/24/2021 13:33:29	No	Jennifer	Jack	Brittany	Michael	Patrick	Helen	Gordon	Eric	Susan	Marianne	Aaron
1/24/2021 13:33:55	Yes	Carrie	Michael	Jessica	Rick	Patrick	Mindy	Gordon	Marcus	Susan	Margaret	Garfield
1/24/2021 13:33:59	No	Sarah	Michael	Brittany	Doug	John	Helen	Peter	Marcus	Susan	Marianne	Tim
1/24/2021 13:34:57	No	Sarah	David	Brittany	Doug	John	Michelle	Richard	Eric	Susan	Margaret	David
1/24/2021 13:35:18	No	Sarah	David	Caitlyn	Michael	Robert	Helen	Gordon	Marcus	Susan	Marianne	William
1/24/2021 13:35:39	No	Carrie	David	Brittany	Doug	Patrick	Hannah	Peter	Marcus	Susan	Margaret	Patrick
1/24/2021 13:36:21	No	Carrie	Michael	Caitlyn	Michael	Ilgar	Michelle	Peter	Eric	Susan	Marianne	Eli
1/24/2021 13:36:23	No	Carrie	Michael	Caitlyn	Michael	Ilgar	Michelle	Peter	Eric	Susan	Marianne	Eli
1/24/2021 13:37:15	No	Sarah	David	Jessica	Doug	Robert	Mindy	Jason	Marcus	Harriet	Marianne	Tim
1/24/2021 13:37:24	No	Carrie	Keith	Brittany	Michael	Patrick	Sandy	Jason	Seth	Harriet	Monica	ian
1/24/2021 13:38:25	No	Sarah	David	Jessica	Michael	John	Hannah	Joey	Eric	Gillian	Marianne	Samuel
1/24/2021 13:38:54	No	Evelyn	Michael	Brittany	Reiner	John	Mindy	Richard	Marcus	Susan	Margaret	
1/24/2021 13:39:14	No	Sarah	Enrique	Jessica	Rick	Robert	Sandy	Peter	Eric	Harriet	Margaret	Ben
1/24/2021 13:41:13	No	Carrie	Enrique	Mary	Doug	Ilgar	Michelle	Gordon	James	Gillian	Monica	Jim
1/24/2021 13:41:41	No	Carrie	David	Jessica	Doug	Robert	Mindy	Peter	Marcus	Harriet	Marianne	Connor
1/24/2021 13:44:19	Yes	Evelyn	David	Caitlyn	Rick	Robert	Hannah	Gordon	Marcus	Susan	Margaret	Trevor
1/24/2021 13:44:54	Yes	Lynn	Michael	Jessica	Doug	Patrick	Mindy	Joey	James	Gillian	Margaret	Michael
1/24/2021 13:45:25	No	Evelyn	Michael	Caitlyn	Michael	John	Mindy	Peter	Marcus	Susan	Marianne	Nick
1/24/2021 13:45:34	No	Lynn	David	Jessica	Doug	Robert	Michelle	Peter	Eric	Susan	Margaret	
1/24/2021 13:46:25	No	Sarah	Michael	Jessica	Rick	Ilgar	Mindy	Peter	Seth	Susan	Margaret	5/10, definitely exists on the human's Earth
1/24/2021 13:46:49	Yes	Sarah	David	Jessica	Doug	John	Michelle	Peter	Jim	Susan	Margaret	Dan
1/24/2021 13:46:59	No	Carrie	Enrique	Jessica	Doug	Patrick	Helen	Joey	Marcus	Susan	Monica	Chris
1/24/2021 13:49:04	Yes	Carrie	David	Jessica	Michael	Robert	Hannah	Richard	Eric	Savannah	Monica	Caleb
1/24/2021 13:49:51	Yes	Jennifer	David	Jessica	Rick	Robert	Hannah	Jason	Seth	Harriet	Monica	Jed
1/24/2021 13:50:15	No	Sarah	David	Caitlyn	Reiner	Patrick	Helen	Peter	Eric	Susan	Marianne	Jason
1/24/2021 13:50:48	Yes	Carrie	Enrique	Brittany	Michael	Patrick	Mindy	Richard	Eric	Susan	Margaret	Tim
1/24/2021 13:51:43	No	Evelyn	Keith	Jessica	Rick	Patrick	Sandy	Peter	Eric	Gillian	Margaret	Jack
1/24/2021 13:52:00	No	Evelyn	David	Jessica	Kajim	Robert	Hannah	Jason	Marcus	Susan	Megan	Phillip
1/24/2021 13:52:04	No	Sarah	David	Jessica	Rick	Patrick	Sandy	Richard	James	Claire	Megan	Joe
1/24/2021 13:52:46	No	Carrie	Keith	Brittany	Doug	Patrick	Mindy	Peter	Seth	Susan	Monica	
1/24/2021 13:56:22	No	Carrie	Keith	Brittany	Rick	John	Mindy	Gordon	James	Harriet	Margaret	Jason
1/24/2021 13:56:35	No	Lynn	Michael	Caitlyn	Rick	Robert	Mindy	Joey	Eric	Savannah	Hayley	
1/24/2021 13:57:45	Yes	Carrie	Keith	Linda	Doug	Patrick	Michelle	Gordon	Marcus	Susan	Margaret	Charlie
1/24/2021 13:58:21	No	Evelyn	Enrique	Linda	Michael	Patrick	Hannah	Gordon	Seth	Susan	Margaret	Marcus
1/24/2021 13:58:28	No	Jennifer	David	Caitlyn	Rick	Robert	Helen	Richard	Eric	Gillian	Margaret	Rob
1/24/2021 13:58:35	No	Evelyn	Enrique	Caitlyn	Doug	Robert	Michelle	Peter	Marcus	Claire	Margaret	Anthony
1/24/2021 13:58:40	Yes	Lynn	David	Brittany	Doug	Robert	Helen	Gordon	Marcus	Harriet	Margaret	
1/24/2021 14:01:57	Yes	Sarah	Enrique	Jessica	Michael	Robert	Michelle	Gordon	Marcus	Susan	Monica	Serge 
1/24/2021 14:02:23	No	Carrie	Jack	Caitlyn	Rick	John	Mindy	Gordon	Marcus	Harriet	Marianne	Josh
1/24/2021 14:03:15	Yes	Sarah	David	Caitlyn	Rick	Robert	Michelle	Gordon	Marcus	Harriet	Marianne	Alexander 
1/24/2021 14:03:54	No	Sarah	Enrique	Brittany	Rick	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Jacob
1/24/2021 14:04:40	No	Jennifer	Keith	Brittany	Kajim	Robert	Hannah	Richard	Marcus	Susan	Marianne	
1/24/2021 14:05:51	No	Sarah	Michael	Caitlyn	Reiner	Robert	Sandy	Joey	Marcus	Gillian	Monica	Philipp 
1/24/2021 14:07:13	No	Sarah	Michael	Jessica	Doug	Robert	Michelle	Jason	Marcus	Gillian	Marianne	Adam
1/24/2021 14:07:34	No	Evelyn	Enrique	Brittany	Michael	Robert	Hannah	Richard	Marcus	Claire	Margaret	
1/24/2021 14:07:39	No	Evelyn	David	Linda	Doug	Patrick	Michelle	Gordon	Seth	Susan	Marianne	Jack
1/24/2021 14:09:52	Yes	Jennifer	David	Brittany	Rick	John	Michelle	Gordon	Marcus	Susan	Margaret	Scott
1/24/2021 14:11:30	Yes	Jennifer	Enrique	Brittany	Michael	Robert	Michelle	Richard	Marcus	Susan	Margaret	daniel
1/24/2021 14:12:52	No	Evelyn	David	Caitlyn	Michael	Patrick	Helen	Joey	Marcus	Susan	Margaret	Elliot
1/24/2021 14:13:52	No	Carrie	Michael	Caitlyn	Rick	John	Hannah	Peter	James	Gillian	Hayley	kareem abdul-jabbar
1/24/2021 14:15:57	Yes	Jennifer	David	Caitlyn	Kajim	Robert	Michelle	Peter	Marcus	Harriet	Margaret	Sheen Estevez
1/24/2021 14:16:34	No	Evelyn	David	Jessica	Rick	Patrick	Sandy	Gordon	James	Harriet	Margaret	Troy 
1/24/2021 14:17:03	No	Sarah	Enrique	Brittany	Michael	Patrick	Mindy	Gordon	James	Susan	Monica	Xavier
1/24/2021 14:17:18	Yes	Sarah	Michael	Caitlyn	Doug	John	Mindy	Gordon	Marcus	Claire	Megan	Von
1/24/2021 14:23:46	No	Lynn	Jack	Jessica	Rick	Ilgar	Michelle	Gordon	Eric	Susan	Margaret	Harry
1/24/2021 14:24:43	No	Carrie	Enrique	Brittany	Doug	Robert	Michelle	Richard	Jim	Susan	Marianne	Zach
1/24/2021 14:25:40	No	Sarah	David	Caitlyn	Doug	Ilgar	Helen	Richard	James	Claire	Margaret	
1/24/2021 14:25:40	No	Sarah	Enrique	Brittany	Rick	Patrick	Michelle	Peter	James	Susan	Marianne	Neil
1/24/2021 14:26:05	No	Jennifer	Michael	Caitlyn	Doug	Robert	Michelle	Gordon	Marcus	Susan	Monica	
1/24/2021 14:26:08	No	Carrie	Enrique	Caitlyn	Michael	Patrick	Michelle	Joey	Marcus	Gillian	Marianne	Edmund
1/24/2021 14:27:39	No	Evelyn	David	Brittany	Rick	Ilgar	Hannah	Gordon	Marcus	Susan	Margaret	Keith 
1/24/2021 14:28:35	No	Lynn	David	Brittany	Michael	Robert	Mindy	Richard	James	Susan	Margaret	
1/24/2021 14:30:01	Yes	Sarah	Enrique	Brittany	Rick	Bob	Michelle	Gordon	Marcus	Susan	Marianne	Jesse
1/24/2021 14:30:11	No	Lynn	Enrique	Jessica	Doug	Robert	Sandy	Peter	Jim	Susan	Marianne	Zack
1/24/2021 14:30:19	No	Evelyn	David	Brittany	Reiner	Patrick	Michelle	Richard	Seth	Gillian	Megan	Matt
1/24/2021 14:30:27	No	Jennifer	Jack	Brittany	Michael	John	Michelle	Gordon	Marcus	Susan	Monica	Matt
1/24/2021 14:30:42	No	Evelyn	Michael	Linda	Reiner	Patrick	Michelle	Peter	Eric	Susan	Margaret	je moeder
1/24/2021 14:30:53	No	Sarah	Michael	Caitlyn	Michael	John	Michelle	Richard	James	Susan	Marianne	Simp
1/24/2021 14:32:23	No	Carrie	Enrique	Caitlyn	Michael	John	Mindy	Peter	Jim	Gillian	Marianne	Conner
1/24/2021 14:32:37	No	Lynn	Jack	Brittany	Rick	Patrick	Sandy	Peter	Eric	Harriet	Margaret	Johnathan
1/24/2021 14:34:28	No	Sarah	Enrique	Caitlyn	Rick	Patrick	Mindy	Peter	Seth	Claire	Margaret	Ben Aflac 
1/24/2021 14:35:37	No	Carrie	Michael	Jessica	Rick	John	Michelle	Richard	Marcus	Susan	Monica	Jason
1/24/2021 14:36:23	No	Carrie	David	Brittany	Michael	Robert	Hannah	Peter	James	Susan	Marianne	Jake
1/24/2021 14:36:41	No	Sarah	Keith	Caitlyn	Doug	Patrick	Sandy	Richard	Marcus	Susan	Marianne	Christopher
1/24/2021 14:38:33	Yes	Sarah	David	Linda	Michael	Robert	Hannah	Richard	James	Susan	Margaret	u/matigekunst
1/24/2021 14:39:13	No	Lynn	Enrique	Brittany	Doug	Patrick	Helen	Richard	Marcus	Harriet	Marianne	Michael
1/24/2021 14:40:07	Yes	Sarah	David	Caitlyn	Michael	Robert	Hannah	Richard	Marcus	Susan	Margaret	Hank
1/24/2021 14:40:41	No	Carrie	Jack	Jessica	Rick	John	Mindy	Gordon	Marcus	Susan	Marianne	Erik
1/24/2021 14:40:46	No	Carrie	Michael	Caitlyn	Doug	Bob	Michelle	Gordon	Eric	Susan	Margaret	Jeff
1/24/2021 14:41:59	Yes	Carrie	David	Brittany	Michael	John	Michelle	Jason	James	Gillian	Monica	Jack
1/24/2021 14:42:07	No	Carrie	Michael	Jessica	Doug	Ilgar	Helen	Gordon	Marcus	Harriet	Margaret	Seth
1/24/2021 14:42:38	No	Sarah	Michael	Brittany	Rick	Robert	Sandy	Gordon	Marcus	Gillian	Margaret	jon
1/24/2021 14:42:53	Yes	Evelyn	David	Brittany	Doug	Patrick	Michelle	Gordon	Marcus	Susan	Margaret	Jackson
1/24/2021 14:44:46	No	Jennifer	Michael	Jessica	Rick	Robert	Mindy	Peter	Eric	Susan	Margaret	Seth
1/24/2021 14:46:10	Yes	Sarah	Michael	Caitlyn	Kajim	Patrick	Hannah	Richard	James	Claire	Margaret	OP
1/24/2021 14:46:32	No	Carrie	Michael	Brittany	Michael	Patrick	Michelle	Gordon	Marcus	Susan	Marianne	Trevor 
1/24/2021 14:46:54	No	Evelyn	Michael	Brittany	Doug	Robert	Michelle	Gordon	Marcus	Harriet	Margaret	Jake
1/24/2021 14:47:45	No	Sarah	David	Brittany	Michael	John	Sandy	Joey	Seth	Susan	Margaret	Jack
1/24/2021 14:49:19	No	Evelyn	Keith	Brittany	Doug	Patrick	Michelle	Gordon	Marcus	Susan	Marianne	Robert
1/24/2021 14:49:38	No	Sarah	Enrique	Jessica	Doug	Patrick	Michelle	Peter	Marcus	Susan	Marianne	You? Lol
1/24/2021 14:50:23	No	Carrie	Michael	Brittany	Reiner	Ilgar	Michelle	Richard	Marcus	Susan	Margaret	Adam
1/24/2021 14:51:01	No	Sarah	Michael	Caitlyn	Doug	John	Michelle	Richard	Eric	Susan	Marianne	Ben
1/24/2021 14:51:17	No	Sarah	Michael	Jessica	Rick	Robert	Michelle	Peter	Seth	Susan	Megan	Ryan
1/24/2021 14:52:46	No	Sarah	Michael	Caitlyn	Doug	Bob	Michelle	Richard	Marcus	Susan	Marianne	Callum
1/24/2021 14:53:52	No	Sarah	David	Brittany	Doug	Bob	Michelle	Peter	Eric	Harriet	Marianne	Randy
1/24/2021 14:54:08	No	Jennifer	Michael	Caitlyn	Rick	Robert	Michelle	Gordon	Marcus	Gillian	Margaret	Peter
1/24/2021 14:55:22	No	Sarah	Michael	Brittany	Doug	John	Hannah	Gordon	Marcus	Susan	Margaret	Jeremy
1/24/2021 14:55:23	No	Carrie	David	Brittany	Michael	Robert	Michelle	Gordon	Marcus	Susan	Margaret	Kyle
1/24/2021 14:55:26	Yes	Lynn	Michael	Caitlyn	Doug	Ilgar	Hannah	Gordon	Marcus	Susan	Marianne	I’m not mad, I’m just disappointed
1/24/2021 14:56:08	Yes	Sarah	David	Jessica	Michael	Patrick	Michelle	Peter	James	Susan	Margaret	Samuel
1/24/2021 14:56:09	No	Evelyn	Enrique	Caitlyn	Doug	John	Mindy	Peter	Seth	Susan	Marianne	Kevin
1/24/2021 14:56:18	Yes	Sarah	Keith	Caitlyn	Michael	Patrick	Michelle	Richard	Marcus	Gillian	Marianne	Jake
1/24/2021 14:57:42	No	Jennifer	Michael	Brittany	Doug	Patrick	Sandy	Peter	Marcus	Susan	Margaret	
1/24/2021 14:57:51	Yes	Evelyn	David	Jessica	Doug	John	Michelle	Gordon	Marcus	Gillian	Margaret	jacob
1/24/2021 14:58:04	No	Sarah	David	Jessica	Doug	John	Michelle	Richard	Eric	Susan	Marianne	Seth 
1/24/2021 14:58:49	No	Sarah	David	Brittany	Rick	Ilgar	Mindy	Peter	Marcus	Susan	Margaret	Mark
1/24/2021 14:59:51	No	Jennifer	Michael	Jessica	Doug	Robert	Michelle	Gordon	Marcus	Gillian	Monica	
1/24/2021 15:00:26	No	Jennifer	David	Brittany	Doug	Robert	Michelle	Peter	Marcus	Susan	Margaret	Alex
1/24/2021 15:02:06	No	Jennifer	Enrique	Jessica	Michael	Bob	Michelle	Richard	Marcus	Susan	Margaret	
1/24/2021 15:02:52	No	Jennifer	Michael	Brittany	Kajim	Patrick	Helen	Richard	Marcus	Harriet	Marianne	Darius
1/24/2021 15:03:33	No	Carrie	David	Jessica	Michael	Patrick	Helen	Richard	Marcus	Susan	Monica	Jeff? John? chase? Or Matt? Maybe a Patrick?
1/24/2021 15:05:16	Yes	Sarah	Michael	Jessica	Doug	Patrick	Michelle	Peter	Marcus	Susan	Margaret	
